,Senior Citizen,Partner,Dependents,Tenure,Phone Service,Multiple Lines,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Paperless Billing,Monthly Charges,Total Charges,Churn,Internet Service_DSL,Internet Service_Fiber optic,Internet Service_No,Contract_Month-to-month,Contract_One year,Contract_Two year,Payment Method_Bank transfer (automatic),Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check
1321,True,False,False,1,True,False,False,False,False,False,False,False,True,69.25,69.25,True,False,True,False,True,False,False,False,False,True,False
1322,False,True,True,43,False,False,True,True,False,True,True,False,True,51.25,2151.6,False,True,False,False,False,True,False,True,False,False,False
1323,False,True,False,59,True,True,False,False,True,False,True,True,True,99.5,5961.1,True,False,True,False,False,True,False,True,False,False,False
1324,False,True,False,23,True,False,False,False,True,True,False,False,False,54.25,1221.55,False,True,False,False,True,False,False,False,False,True,False
1325,False,True,False,72,True,False,False,False,False,False,False,False,False,19.4,1496.45,False,False,False,True,False,False,True,True,False,False,False
1326,False,True,False,22,True,False,True,False,False,True,False,False,True,56.25,1292.2,False,True,False,False,False,True,False,False,True,False,False
1327,False,False,False,1,False,False,False,False,False,False,False,False,True,25.15,25.15,False,True,False,False,True,False,False,False,False,False,True
1328,False,False,False,69,True,True,False,False,False,False,False,False,False,23.95,1713.1,False,False,False,True,False,False,True,True,False,False,False
1329,False,False,False,50,False,False,True,False,False,True,False,False,True,35.4,1748.9,False,True,False,False,False,True,False,False,False,False,True
1330,True,False,False,1,False,False,False,False,False,False,False,False,True,25.2,25.2,True,True,False,False,True,False,False,False,False,True,False
1331,False,False,False,2,True,False,False,False,False,False,False,False,True,45.0,96.45,True,True,False,False,True,False,False,False,False,False,True
1332,False,True,False,15,True,False,False,True,False,False,False,False,False,75.35,1114.55,False,False,True,False,True,False,False,True,False,False,False
1333,False,False,False,31,True,False,False,False,False,False,False,False,False,20.4,609.1,False,False,False,True,False,False,True,True,False,False,False
1334,False,False,False,1,True,False,False,False,False,False,False,False,False,20.15,20.15,True,False,False,True,True,False,False,False,False,False,True
1335,False,True,False,66,True,True,False,True,True,False,True,True,True,105.0,7133.25,True,False,True,False,True,False,False,False,True,False,False
1336,False,False,True,3,True,False,False,False,False,False,True,False,True,54.7,169.45,True,True,False,False,True,False,False,False,True,False,False
1337,False,False,False,8,True,False,False,False,False,False,False,False,False,20.0,141.6,False,False,False,True,False,False,True,False,False,False,True
1338,False,True,True,64,True,False,True,False,True,False,True,True,True,73.05,4688.65,False,True,False,False,False,True,False,False,True,False,False
1339,False,True,False,28,True,False,False,False,False,False,False,False,False,20.5,563.05,False,False,False,True,True,False,False,False,False,False,True
1340,False,True,False,57,True,True,False,False,True,False,True,True,True,100.75,5985.0,False,False,True,False,False,True,False,False,True,False,False
1341,False,True,True,14,True,True,False,False,True,False,False,True,True,87.25,1258.6,True,False,True,False,True,False,False,False,False,True,False
1342,False,False,False,19,True,False,False,False,False,False,False,False,True,19.95,373.5,False,False,False,True,False,False,True,False,False,False,True
1343,False,True,False,10,True,False,False,False,False,False,True,False,True,79.95,857.2,True,False,True,False,True,False,False,False,False,True,False
1344,False,True,False,51,False,False,False,True,False,False,True,True,True,49.65,2553.35,False,True,False,False,True,False,False,False,False,True,False
1345,False,True,False,67,True,True,True,True,True,False,False,False,False,65.65,4322.85,False,True,False,False,False,False,True,False,False,False,True
1346,False,True,True,11,True,False,False,False,False,False,False,False,True,20.45,250.8,False,False,False,True,True,False,False,False,False,True,False
1347,False,True,True,72,False,False,True,False,True,True,True,True,False,60.95,4549.05,False,True,False,False,False,False,True,True,False,False,False
1348,False,True,True,66,True,False,False,False,False,False,False,False,True,20.35,1359.5,False,False,False,True,False,True,False,False,False,True,False
1349,False,False,False,18,True,True,False,False,False,True,True,False,True,88.35,1639.3,True,False,True,False,True,False,False,False,False,True,False
1350,False,False,False,9,True,False,False,False,False,False,False,False,True,19.5,178.85,False,False,False,True,True,False,False,False,False,True,False
1351,False,False,False,9,True,True,False,False,False,False,False,False,True,75.2,633.85,False,False,True,False,True,False,False,False,True,False,False
1352,False,True,False,48,True,True,True,True,True,False,True,True,True,111.45,5315.1,False,False,True,False,True,False,False,True,False,False,False
1353,False,False,False,10,True,False,False,False,False,False,False,False,False,70.15,735.5,False,False,True,False,True,False,False,False,False,False,True
1354,False,False,False,9,True,True,False,False,False,False,True,True,True,94.75,889.9,True,False,True,False,True,False,False,False,False,True,False
1355,True,False,False,13,True,True,False,False,False,False,True,True,True,95.05,1290.0,True,False,True,False,True,False,False,False,False,True,False
1356,False,False,False,4,True,True,False,True,False,False,False,False,False,78.45,330.05,True,False,True,False,True,False,False,False,False,True,False
1357,False,False,False,4,True,False,False,False,False,False,False,False,True,70.2,237.95,True,False,True,False,True,False,False,False,False,True,False
1358,False,True,False,72,True,True,True,True,True,True,True,True,False,92.0,6474.4,False,True,False,False,False,False,True,True,False,False,False
1359,False,True,True,51,True,False,True,True,True,True,True,True,False,85.5,4421.95,False,True,False,False,False,False,True,False,True,False,False
1360,False,True,False,59,False,False,False,True,False,False,False,True,True,41.05,2452.7,True,True,False,False,True,False,False,True,False,False,False
1361,False,True,False,10,True,True,False,False,False,False,True,False,True,85.6,813.85,True,False,True,False,True,False,False,False,False,True,False
1362,True,True,False,61,True,True,False,True,False,False,False,False,True,82.15,4904.85,False,False,True,False,True,False,False,False,False,True,False
1363,False,False,False,54,True,False,True,False,True,True,False,False,False,84.4,4484.05,False,False,True,False,False,True,False,False,False,True,False
1364,False,False,False,33,True,True,True,True,False,False,False,False,True,60.9,2033.85,False,True,False,False,True,False,False,False,False,False,True
1365,False,False,False,27,True,False,False,False,False,False,False,False,True,20.25,538.2,False,False,False,True,False,False,True,True,False,False,False
1366,True,False,False,1,True,False,False,False,False,False,True,False,True,79.2,79.2,True,False,True,False,True,False,False,False,False,True,False
1367,False,False,False,23,True,False,False,True,False,False,True,True,False,95.3,2192.9,False,False,True,False,True,False,False,False,False,False,True
1368,False,False,True,1,True,False,False,False,False,False,False,False,False,19.85,19.85,False,False,False,True,True,False,False,False,False,False,True
1369,False,True,True,45,True,False,True,True,True,True,True,True,True,84.35,3858.05,False,True,False,False,False,False,True,False,False,False,True
1370,False,True,True,39,True,False,False,False,False,False,False,False,True,19.85,854.8,False,False,False,True,False,False,True,True,False,False,False
1371,False,False,False,5,True,False,False,False,True,False,True,True,True,70.0,347.4,True,True,False,False,False,True,False,False,False,False,True
1372,False,True,True,72,True,True,True,True,True,True,True,False,False,82.3,5815.15,False,True,False,False,False,False,True,True,False,False,False
1373,False,True,True,58,True,True,False,True,False,False,True,False,True,66.8,3970.4,False,True,False,False,True,False,False,True,False,False,False
1374,False,False,False,70,False,False,True,True,True,True,False,False,True,44.6,3058.15,False,True,False,False,False,False,True,True,False,False,False
1375,False,True,True,61,True,False,False,True,False,True,True,True,True,98.45,6145.2,False,False,True,False,False,True,False,True,False,False,False
1376,False,False,False,2,True,False,False,False,False,False,False,False,False,70.7,129.2,False,False,True,False,True,False,False,False,False,False,True
1377,False,True,True,46,True,True,False,False,False,False,False,False,False,24.95,1165.9,False,False,False,True,False,True,False,False,False,False,True
1378,False,False,False,1,True,True,False,False,False,False,False,False,True,49.95,49.95,True,True,False,False,True,False,False,True,False,False,False
1379,False,True,False,22,True,False,False,False,False,False,False,False,True,69.25,1554.0,True,False,True,False,True,False,False,False,False,True,False
1380,False,False,False,48,True,False,True,False,True,True,True,True,True,102.5,4904.25,False,False,True,False,False,False,True,False,True,False,False
1381,False,False,False,64,True,True,False,True,True,True,True,True,False,86.55,5632.55,False,True,False,False,False,False,True,False,True,False,False
1382,False,True,True,72,True,True,False,False,False,False,False,False,False,24.3,1643.25,False,False,False,True,False,False,True,True,False,False,False
1383,False,True,True,12,True,False,False,False,True,False,True,False,True,58.35,740.55,False,True,False,False,True,False,False,False,True,False,False
1384,True,True,False,34,True,True,False,True,True,False,False,True,True,94.25,3217.55,True,False,True,False,True,False,False,False,False,True,False
1385,False,True,True,72,True,False,True,True,True,False,False,True,False,68.75,4888.2,False,True,False,False,False,False,True,False,True,False,False
1386,False,True,False,29,True,True,False,True,True,False,False,False,True,85.8,2440.25,False,False,True,False,True,False,False,False,False,True,False
1387,False,True,True,33,True,False,False,False,False,False,False,False,False,20.1,620.55,False,False,False,True,False,True,False,False,True,False,False
1388,False,False,False,1,True,False,False,False,False,False,False,False,False,20.35,20.35,False,False,False,True,True,False,False,False,False,False,True
1389,False,True,True,62,True,True,False,True,True,True,True,True,True,110.8,6840.95,False,False,True,False,False,True,False,False,False,True,False
